date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:47:26	2623/2623	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jun%202010%2018:47:25%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/invisibles.css	D:/documents/Desktop/a/owl2java/web/css/invisibles.css	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:26	5700/5700	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jun%202010%2018:47:25%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/forms.css	D:/documents/Desktop/a/owl2java/web/css/forms.css	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:26	1390/1390	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jun%202010%2018:47:26%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/ploneKss.css	D:/documents/Desktop/a/owl2java/web/css/plonekss.css	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:27	50/50	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jun%202010%2018:47:26%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/andreas02.css	D:/documents/Desktop/a/owl2java/web/css/andreas02.css	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:27	8916/8916	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jun%202010%2018:47:26%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/mzredplanet3.css	D:/documents/Desktop/a/owl2java/web/css/mzredplanet3.css	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:27	53/53	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Jul%202009%2008:27:25%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/++resource++plonetheme.mzredplanet3.stylesheets/main.css	D:/documents/Desktop/a/owl2java/web/css/main.css	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:28	3046/3046	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jun%202010%2018:47:27%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/ploneCustom.css	D:/documents/Desktop/a/owl2java/web/css/plonecustom.css	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:29	937/937	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jun%202010%2018:47:29%20GMT	http://www.incunabulum.de/portal_kss/MzRedPlanet3/kssAttr(	D:/documents/Desktop/a/owl2java/web/delayed/kssattr(.3b.delayed	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:30	6779/6779	---M--	200	added ('OK')	text/xml	date:Tue,%2001%20Jun%202010%2018:47:29%20GMT	http://www.incunabulum.de/RSS	D:/documents/Desktop/a/owl2java/web/other/rsshtml.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:30	1357/1357	---M--	200	added ('OK')	image/gif	date:Tue,%2001%20Jun%202010%2018:47:29%20GMT	http://www.incunabulum.de/defaultUser.gif	D:/documents/Desktop/a/owl2java/web/gif/defaultuser.gif	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:31	26250/26250	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:47:30%20GMT	http://www.incunabulum.de/projects/it/it-projects	D:/documents/Desktop/a/owl2java/web/it-projects.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:32	27319/27319	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:47:31%20GMT	http://www.incunabulum.de/projects/it/xsdimport	D:/documents/Desktop/a/owl2java/web/xsdimport.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:34	38480/38480	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20May%202010%2018:29:38%20GMT	http://www.incunabulum.de/blog-archive/DSC_7710.JPG	D:/documents/Desktop/a/owl2java/web/jpg/dsc_7710.jpg	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:37	78385/78385	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Mar%202010%2017:54:23%20GMT	http://www.incunabulum.de/projects/poel/imgs/concept6-Anordnung.jpg	D:/documents/Desktop/a/owl2java/web/jpg/concept6-anordnung.jpg	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:44	344201/344201	---M--	200	added ('OK')	application/pdf	date:Sat,%2005%20Dec%202009%2018:17:50%20GMT	http://www.incunabulum.de/work/publications/konsens.pdf	D:/documents/Desktop/a/owl2java/web/pdf/konsens.pdf	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:46	377966/377966	---M--	200	added ('OK')	application/pdf	date:Sat,%2005%20Dec%202009%2018:21:04%20GMT	http://www.incunabulum.de/work/publications/PaperIMDC2009-Ref4.pdf	D:/documents/Desktop/a/owl2java/web/pdf/paperimdc2009-ref4.pdf	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:49	571606/571606	---M--	200	added ('OK')	application/pdf	date:Sat,%2005%20Dec%202009%2018:19:52%20GMT	http://www.incunabulum.de/work/publications/Prads2007_KonSenS_bro.pdf	D:/documents/Desktop/a/owl2java/web/pdf/prads2007_konsens_bro.pdf	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:50	137578/137578	---M--	200	added ('OK')	image/jpeg	date:Sun,%2004%20Oct%202009%2007:39:43%20GMT	http://www.incunabulum.de/projects/poelcontrol/misc-images/DSC_6217_th.jpg	D:/documents/Desktop/a/owl2java/web/jpg/dsc_6217_th.jpg	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:50	24372/24372	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:47:49%20GMT	http://www.incunabulum.de/projects/it/pdadmin/mailfilter	D:/documents/Desktop/a/owl2java/web/mailfilter.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:50	24420/24420	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:47:50%20GMT	http://www.incunabulum.de/projects/it/pdadmin/migration	D:/documents/Desktop/a/owl2java/web/migration.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:52	91596/91596	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:47:50%20GMT	http://www.incunabulum.de/	D:/documents/Desktop/a/owl2java/web/index.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:53	91604/91604	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:47:51%20GMT	http://www.incunabulum.de/blog	D:/documents/Desktop/a/owl2java/web/blog.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:53	23571/23571	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:47:52%20GMT	http://www.incunabulum.de/author/root	D:/documents/Desktop/a/owl2java/web/root.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:54	20113/20113	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:47:53%20GMT	http://www.incunabulum.de/accessibility-info	D:/documents/Desktop/a/owl2java/web/accessibility-info.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:54	11593/11593	---M--	200	added ('OK')	text/xml	date:Tue,%2001%20Jun%202010%2018:47:53%20GMT	http://www.incunabulum.de/blog/RSS	D:/documents/Desktop/a/owl2java/web/other/rsshtml-2.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:54	21620/21620	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jun%202010%2018:47:53%20GMT	http://www.incunabulum.de/poel	D:/documents/Desktop/a/owl2java/web/delayed/poel.4e.delayed	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:55	26154/26154	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:47:54%20GMT	http://www.incunabulum.de/projects/poel	D:/documents/Desktop/a/owl2java/web/poel.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:55	21979/21979	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jun%202010%2018:47:54%20GMT	http://www.incunabulum.de/poelcontrol	D:/documents/Desktop/a/owl2java/web/delayed/poelcontrol.50.delayed	(from http://www.incunabulum.de/projects/it/owl2java)
