date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:50:14	389/389	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jun%202010%2018:50:13%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/base.css	D:/documents/Desktop/a/owl2java/web/css/base.css	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:14	393/393	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jun%202010%2018:50:13%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/public.css	D:/documents/Desktop/a/owl2java/web/css/public.css	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:14	919/919	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jun%202010%2018:50:14%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/columns.css	D:/documents/Desktop/a/owl2java/web/css/columns.css	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:15	10412/10412	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jun%202010%2018:50:14%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/authoring.css	D:/documents/Desktop/a/owl2java/web/css/authoring.css	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:15	939/939	---M--	200	added ('OK')	image/gif	date:Tue,%2001%20Jun%202010%2018:50:14%20GMT	http://www.incunabulum.de/discussionitem_icon.gif	D:/documents/Desktop/a/owl2java/web/gif/discussionitem_icon.gif	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:15	97/97	---M--	200	added ('OK')	image/gif	date:Tue,%2001%20Jun%202010%2018:50:14%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/treeExpanded.gif	D:/documents/Desktop/a/owl2java/web/gif/treeexpanded.gif	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:15	99/99	---M--	200	added ('OK')	image/gif	date:Tue,%2001%20Jun%202010%2018:50:15%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/treeCollapsed.gif	D:/documents/Desktop/a/owl2java/web/gif/treecollapsed.gif	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:16	48/48	---M--	200	added ('OK')	image/gif	date:Tue,%2001%20Jun%202010%2018:50:15%20GMT	http://www.incunabulum.de/required.gif	D:/documents/Desktop/a/owl2java/web/gif/required.gif	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:16	395/395	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jun%202010%2018:50:15%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/portlets.css	D:/documents/Desktop/a/owl2java/web/css/portlets.css	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:16	1170/1170	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jun%202010%2018:50:16%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/controlpanel.css	D:/documents/Desktop/a/owl2java/web/css/controlpanel.css	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:17	2185/2185	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jun%202010%2018:50:16%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/print.css	D:/documents/Desktop/a/owl2java/web/css/print.css	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:17	731/731	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jun%202010%2018:50:16%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/deprecated.css	D:/documents/Desktop/a/owl2java/web/css/deprecated.css	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:17	997/997	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Mar%202009%2023:58:16%20GMT	http://www.incunabulum.de/info_icon.gif	D:/documents/Desktop/a/owl2java/web/gif/info_icon.gif	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:17	2096/2096	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jun%202010%2018:50:17%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/navtree.css	D:/documents/Desktop/a/owl2java/web/css/navtree.css	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:18	2623/2623	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jun%202010%2018:50:17%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/invisibles.css	D:/documents/Desktop/a/owl2java/web/css/invisibles.css	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:18	5700/5700	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jun%202010%2018:50:17%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/forms.css	D:/documents/Desktop/a/owl2java/web/css/forms.css	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:18	460/460	---M--	200	added ('OK')	image/gif	date:Tue,%2001%20Jun%202010%2018:50:17%20GMT	http://www.incunabulum.de/input_background.gif	D:/documents/Desktop/a/owl2java/web/gif/input_background.gif	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:18	105/105	---M--	200	added ('OK')	image/gif	date:Tue,%2001%20Jun%202010%2018:50:18%20GMT	http://www.incunabulum.de/linkOpaque.gif	D:/documents/Desktop/a/owl2java/web/gif/linkopaque.gif	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:19	103/103	---M--	200	added ('OK')	image/gif	date:Tue,%2001%20Jun%202010%2018:50:18%20GMT	http://www.incunabulum.de/linkTransparent.gif	D:/documents/Desktop/a/owl2java/web/gif/linktransparent.gif	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:19	433/433	---M--	200	added ('OK')	image/gif	date:Tue,%2001%20Jun%202010%2018:50:18%20GMT	http://www.incunabulum.de/search_icon.gif	D:/documents/Desktop/a/owl2java/web/gif/search_icon.gif	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:19	1390/1390	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jun%202010%2018:50:19%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/ploneKss.css	D:/documents/Desktop/a/owl2java/web/css/plonekss.css	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:20	460/460	---M--	200	added ('OK')	image/gif	date:Tue,%2001%20Jun%202010%2018:50:19%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/input_background.gif	D:/documents/Desktop/a/owl2java/web/gif/input_background-2.gif	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:20	50/50	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jun%202010%2018:50:19%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/andreas02.css	D:/documents/Desktop/a/owl2java/web/css/andreas02.css	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:20	8916/8916	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jun%202010%2018:50:19%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/mzredplanet3.css	D:/documents/Desktop/a/owl2java/web/css/mzredplanet3.css	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:21	93/93	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Jul%202009%2008:27:25%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/bullet.png	D:/documents/Desktop/a/owl2java/web/png/bullet.png	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:21	106/106	---M--	200	added ('OK')	image/gif	date:Mon,%2013%20Jul%202009%2008:27:25%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/bylineBg.gif	D:/documents/Desktop/a/owl2java/web/gif/bylinebg.gif	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:21	924/924	---M--	200	added ('OK')	image/gif	date:Tue,%2001%20Jun%202010%2018:50:20%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/user.gif	D:/documents/Desktop/a/owl2java/web/gif/user.gif	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:22	32654/32654	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jun%202007%2009:05:27%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/header.jpg	D:/documents/Desktop/a/owl2java/web/jpg/header-2.jpg	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:22	53/53	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Jul%202009%2008:27:25%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/++resource++plonetheme.mzredplanet3.stylesheets/main.css	D:/documents/Desktop/a/owl2java/web/css/main.css	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:22	3046/3046	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jun%202010%2018:50:21%20GMT	http://www.incunabulum.de/portal_css/MzRedPlanet3/ploneCustom.css	D:/documents/Desktop/a/owl2java/web/css/plonecustom.css	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:22	256/256	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2001%20Jun%202010%2018:50:21%20GMT	http://www.incunabulum.de/incunabulum_de_www/folder_icon.gif	D:/documents/Desktop/a/owl2java/web/gif/folder_icon.gif	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:38	531102/531102	---M--	200	added ('OK')	application/pdf	date:Wed,%2027%20Feb%202008%2010:43:29%20GMT	http://www.incunabulum.de/projects/it/owl2java/Restrictions-and-AccessorMethods.pdf	D:/documents/Desktop/a/owl2java/web/pdf/restrictions-and-accessormethods.pdf	(from http://www.incunabulum.de/projects/it/owl2java)
20:50:57	1951268/1951268	---M--	200	added ('OK')	application/x-java-archive	date:Tue,%2002%20Sep%202008%2009:28:06%20GMT	http://www.incunabulum.de/projects/it/owl2java/de.incunabulum.owl2java.core_1.0.0.jar	D:/documents/Desktop/a/owl2java/web/jar/de.incunabulum.owl2java.core_1.0.0.jar	(from )
20:51:07	2948427/2948427	---M--	200	added ('OK')	application/x-java-archive	date:Thu,%2019%20Feb%202009%2012:36:10%20GMT	http://www.incunabulum.de/projects/it/owl2java/de.incunabulum.owl2java.core_1.0.2.jar	D:/documents/Desktop/a/owl2java/web/jar/de.incunabulum.owl2java.core_1.0.2.jar	(from )
20:51:07	256/256	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2001%20Jun%202010%2018:51:07%20GMT	http://www.incunabulum.de/required.gif	D:/documents/Desktop/a/owl2java/web/gif/required.gif	(from http://www.incunabulum.de/portal_css/MzRedPlanet3/authoring.css)
20:51:08	256/256	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2001%20Jun%202010%2018:51:07%20GMT	http://www.incunabulum.de/linkTransparent.gif	D:/documents/Desktop/a/owl2java/web/gif/linktransparent.gif	(from http://www.incunabulum.de/portal_css/MzRedPlanet3/forms.css)
20:51:11	940/940	---M--	200	added ('OK')	image/gif	date:Tue,%2001%20Jun%202010%2018:51:10%20GMT	http://www.incunabulum.de/incunabulum_de_www/folder_icon.gif	D:/documents/Desktop/a/owl2java/web/gif/folder_icon.gif	(from )
20:51:11	48/48	---M--	200	added ('OK')	image/gif	date:Tue,%2001%20Jun%202010%2018:51:10%20GMT	http://www.incunabulum.de/required.gif	D:/documents/Desktop/a/owl2java/web/gif/required.gif	(from )
20:51:12	103/103	---M--	200	added ('OK')	image/gif	date:Tue,%2001%20Jun%202010%2018:51:11%20GMT	http://www.incunabulum.de/linkTransparent.gif	D:/documents/Desktop/a/owl2java/web/gif/linktransparent.gif	(from )
